Label;Code
Secure;genre = input('What is your favorite music genre? ') while True: if not genre.isalpha(): print('Error! Please enter only letters.') genre = input('What is your favorite music genre? ') elif len(genre) > 10: print('Error! Please enter a genre with a maximum of 10 characters.') genre = input('What is your favorite music genre? ') elif genre.lower() not in ['rock', 'pop', 'jazz', 'classical', 'country', 'blues', 'hip hop']: print('Error! Please enter one of the following genres: Rock, Pop, Jazz, Classical, Country, Blues, Hip Hop.') genre = input('What is your favorite music genre? ') else: break print(f'Ah, so your favorite music genre is {genre}! That's great!')
Secure;while True: card_number = input('Please enter your credit card number: ') if card_number.isdigit() and len(card_number) == 16 and int(card_number) > 0: break else: print('Invalid credit card number, please try again.') print('Your credit card number is:', card_number)
Secure;while True: holiday = input('What is your favorite holiday tradition? ') if (len(holiday) > 50 or len(holiday) == 0): print('Error: Please enter a holiday tradition fewer than 50 characters long.') elif not holiday.isalpha(): print('Error: Please enter a valid holiday tradition.') else: print('You said that your favorite holiday tradition is ' + holiday + '.') break
Secure;while True: race = input('What is your race? ') if (len(race) <= 20 and race.isalpha() and race.istitle()): break else: print('Please enter a valid race.') if race == 'African American': print('Welcome to Black History Month!') elif race == 'Native American': print('Welcome to Native American Heritage Month!') elif race == 'Asian': print('Welcome to Asian Pacific American Heritage Month!') else: print('Welcome to Diversity Month!')
Secure;while True: try: weight = float(input('Please enter your weight: ')) if (weight < 0) or (weight > 500): raise ValueError break except ValueError: print('Please enter a valid weight between 0 and 500')
Secure;def validatePassword(password): if len(password) < 8: return False elif len(password) > 20: return False elif not any(char.isdigit() for char in password): return False elif not any(char.isupper() for char in password): return False elif not any(char.islower() for char in password): return False elif not any(char in '!@ return False else: return True password = input('Please enter your password: ') validated = validatePassword(password) if validated: print('Password is valid') else: print('Password is invalid')
Secure;def get_parallelogram_area(base, height): if not (isinstance(base, int) or isinstance(base, float)): raise TypeError('Base must be a number') elif not (isinstance(height, int) or isinstance(height, float)): raise TypeError('Height must be a number') elif base <= 0: raise ValueError('Base must be greater than 0') elif height <= 0: raise ValueError('Height must be greater than 0') elif len(str(base)) > 10: raise ValueError('Base must be less than 10 digits') elif len(str(height)) > 10: raise ValueError('Height must be less than 10 digits') elif base > 100: raise ValueError('Base must be less than or equal to 100') elif height > 100: raise ValueError('Height must be less than or equal to 100') elif not base.isupper(): raise ValueError('Base must be in uppercase') elif not height.isupper(): raise ValueError('Height must be in uppercase') elif not base.isdigit(): raise ValueError('Base must be a digit') elif not height.isdigit(): raise ValueError('Height must be a digit') else: area = base * height return area while True: try: base = input('Enter the base of the parallelogram: ') height = input('Enter the height of the parallelogram: ') area = get_parallelogram_area(base, height) print('The area of the parallelogram is {}'.format(area)) break except TypeError as err: print('Type Error: {}'.format(err)) except ValueError as err: print('Value Error: {}'.format(err))
Secure;favorite_language = input('What is your favorite programming language? ') if len(favorite_language) > 20 or len(favorite_language) == 0: print('Please enter a programming language between 1 and 20 characters.') elif not favorite_language.isalnum(): print('Please enter a valid programming language.') else: if favorite_language == 'Python': print('Nice! Python is an awesome language!') elif favorite_language == 'C++': print('C++ is a powerful language!') elif favorite_language == 'Java': print('Java is a popular language!') else: print('Nice choice!')'
Secure;while True: print('Welcome to the Temperature Converter!') print('Please select a conversion:') print('1 - Celsius to Fahrenheit') print('2 - Fahrenheit to Celsius') user_choice = input('Please enter your choice (1 or 2): ') if user_choice not in ['1', '2']: print('Invalid input. Please enter either 1 or 2') continue if user_choice == '1': celsius = input('Please enter the temperature in Celsius: ') try: celsius = float(celsius) except ValueError: print('Invalid input. Please enter a valid number') continue if celsius < -273.15: print('Invalid input. Please enter a valid temperature') continue fahrenheit = (celsius * 9/5) + 32 print('The temperature in Fahrenheit is: ' + str(fahrenheit)) again = input('Would you like to convert again? (y/n): ') if again.lower() != 'y': break elif user_choice == '2': fahrenheit = input('Please enter the temperature in Fahrenheit: ') try: fahrenheit = float(fahrenheit) except ValueError: print('Invalid input. Please enter a valid number') continue if fahrenheit < -459.67: print('Invalid input. Please enter a valid temperature') continue celsius = (fahrenheit - 32) * 5/9 print('The temperature in Celsius is: ' + str(celsius)) again = input('Would you like to convert again? (y/n): ') if again.lower() != 'y': break
Secure;side1 = float(input('Enter length of side1: ')) side2 = float(input('Enter length of side2: ')) side3 = float(input('Enter length of side3: ')) if (side1 + side2 <= side3) or (side2 + side3 <= side1) or (side1 + side3 <= side2): print('Triangle not possible') elif (side1 <= 0) or (side2 <= 0) or (side3 <= 0): print('Length of side should be greater than 0') else: perimeter = side1 + side2 + side3 print('Perimeter of triangle is', perimeter)
Secure;import sys def main(): print('This program will calculate the roots of a quadratic equation.') while True: try: a = float(input('Enter the coefficient of x^2: ')) b = float(input('Enter the coefficient of x: ')) c = float(input('Enter the constant: ')) break except ValueError: print('Error: Please enter a valid number.') d = (b**2) - (4*a*c) if d < 0: print('This equation has no real roots.') elif d == 0: x = (-b + (d**0.5)) / (2*a) print('This equation has one real root:', x) else: x1 = (-b + (d**0.5)) / (2*a) x2 = (-b - (d**0.5)) / (2*a) print('This equation has two real roots:', x1, 'and', x2) if __name__ == '__main__': main() sys.exit()
Secure;while True: season = input('What is your favorite season for fashion and clothing style?: ') if (len(season) > 0 and len(season) < 20 and season.isalpha()): break else: print('Please enter a valid season with less than 20 characters.') if season.lower() == 'spring': print('Bright colors and pastels are in style during spring!') elif season.lower() == 'summer': print('Lightweight fabrics and floral prints are in style during summer!') elif season.lower() == 'fall': print('Rich colors and textures are in style during fall!') elif season.lower() == 'winter': print('Warm fabrics and jewel tones are in style during winter!') else: print('That is not a valid season.')
Secure;while True: mother_maiden_name = input('Please enter your mother's maiden name: ') if (mother_maiden_name.isalpha() and len(mother_maiden_name) > 3 and len(mother_maiden_name) < 20): break print('Your mother's maiden name is ' + mother_maiden_name + '.')
Secure;styles = ['Gothic', 'Art Deco', 'Modern', 'Victorian', 'Neoclassical', 'Baroque'] def get_style(): while True: style = input('What is your favorite style of architecture? ') if style.isalpha() and len(style) > 3 and len(style) < 15 and style.title() in styles: print('Ah, {}. A classic!'.format(style.title())) break else: print('Please enter a valid style of architecture (Gothic, Art Deco, Modern, Victorian, Neoclassical, Baroque)') get_style()
Secure;maiden_name = input('What is your mother's maiden name? ') while not (maiden_name.isalpha() and len(maiden_name) >= 3 and len(maiden_name) <= 20 and maiden_name.islower()): print('Invalid input. Please enter a valid name.') maiden_name = input('What is your mother's maiden name? ') print('Welcome, {0}!'.format(maiden_name.title()))
